g6	n	m	Q	bip	dist	phi	tf	mtf
M?AAF@cFstVO^?m_?	14	33	14	4	13	03022424431111	1	1
M?AAF@cFstVO^?N_?	14	33	14	4	13	43022024413111	1	1
M?AAF@cFstVO^?eg?	14	33	14	5	12	04422424031131	1	1
M?AAF@cEw}^?m_m_?	14	33	14	5	10	00022424433111	1	1
M?AAF@cEw}^?m_eg?	14	33	14	5	12	33300202211441	1	1
M?AAF@cEw}N_m_^??	14	33	14	5	12	00022024433111	1	1
M?AAF@cEw}N_m_N_?	14	33	14	5	12	00022024433111	1	1
M?AAF@S}?}TSN_^??	14	33	14	4	15	30020204313411	1	1
M?AAF@S}?}TSN_m_?	14	33	14	4	14	03022424313111	1	1
M?AAF@S}?}TSN_Fo?	14	33	14	5	12	33300202341411	1	1
M?AAF@S}?}TSN_ig?	14	33	14	5	13	01242424013131	1	1
M?AAF?eFupN_m_}??	14	33	14	4	13	00222444331111	1	1
M?AAF?eFupN_m_^??	14	33	14	4	15	30000224314141	1	1
M?AAF?eFupN_m_Fo?	14	33	14	5	13	33300222314441	1	1
M?AAF?U\DcBwyGA]?	14	31	14	5	15	44421220133102	1	1
M?AA@b_qRwVOBwDk?	14	31	14	5	16	11131334002244	1	1
M?AA@b_RSUBs^?kc?	14	30	14	6	17	01331134104224	1	1
M?AA@_o{BwVOqWB{?	14	31	14	5	13	44224441113300	1	1
M?AA@_o{AZP[N_B{?	14	31	14	4	14	00224441110030	1	1
M?AA@aoqTc@{^?RY?	14	31	14	4	14	04224401101030	1	1
M?AA@_goW]As^?m_?	14	28	14	4	18	44111442233300	1	1
M?AA@b@X?]^?ecNg?	14	30	14	6	16	33111410430220	1	1
M?AA@b@X?]N_Ekm_?	14	29	14	5	18	42411412330020	1	1
M?AA@b@BvoN_m_Ng?	14	32	14	5	13	33111440402220	1	1
M?AA@b@BrwN_m_Ng?	14	32	14	4	14	03111140402200	1	1
M?AA@b@BrwVONgNg?	14	33	14	3	13	33111110402200	1	1
M?AA@b@Bo\N_m_{E?	14	31	14	5	13	44442220011330	1	1
M?AA@b@Bv_n_m_Ng?	14	32	14	5	14	33114442432000	1	1
M?AA@bHRV_Esm_Bq?	14	31	14	5	16	22442140113034	1	1
M?AA@bHRV_UQN_Bq?	14	31	14	5	16	10442240110031	1	1
M?AA@bHBrgM_m_ar?	14	31	14	4	14	40224041001130	1	1
M?AA@bHBrgVO}?aq?	14	31	14	5	13	03330102112441	1	1
M?AA@bHBrgVO^?aq?	14	31	14	5	14	03330302112441	1	1
M?AA@bHBrgVOm_aq?	14	31	14	5	12	01330102112441	1	1
M?AA@bHBrgEsm_aq?	14	31	14	5	15	01330302112441	1	1
M?AA@bHBplN_m_^??	14	32	14	5	15	22002034334111	1	1
M?AA@bHBplN_m_N_?	14	32	14	4	15	33003001211441	1	1
M?AADb_RRgBsm_Ay?	14	31	14	5	16	14113130040224	1	1
M?AADb_RO|VO^?Bw?	14	32	14	6	13	33330002211441	1	1
M?AADbGk_]N_LgRS?	14	31	14	5	15	10330032021441	1	1
M?AADbGKg]N_m_RS?	14	31	14	5	14	30330032121441	1	1
M?AADbGKg]UO^?RT?	14	31	14	4	14	04224401010130	1	1
M?AAD`L{DsFoN_Bs?	14	33	14	5	10	03002224341113	1	1
M?AEBAoePs@{^?PM?	14	31	14	5	17	43111331000224	1	1
M?AEBAoeQXFo^?Fo?	14	31	14	6	16	42200033341114	1	1
M?AEB?WwKq?{^?N_?	14	29	14	5	17	22444113333200	1	1
M?AEB@c}CrFoFo}??	14	33	14	6	13	22200333314441	1	1
M?AEB@c}CrFoFoN_?	14	33	14	5	13	34200203314111	1	1
M?AEB@cL_}^?eWa[?	14	32	14	6	15	03142442203411	1	1
M?AEB@cL_}B[}?a[?	14	32	14	6	15	41302002241143	1	1
M?AEBAX{?]n_N_}??	14	33	14	5	13	22000333114141	1	1
M?AEBAX{?]n_N_^??	14	33	14	5	12	30002224343111	1	1
M?AEBAX\@k^?FoaU?	14	32	14	6	16	02220220433114	1	1
M?AEFBo}BwFoFoBw?	14	35	14	6	10	33300022244111	1	1
M?AEF@c}BwFoEwFo?	14	34	14	5	11	33300022244111	1	1
M?AE@aoLaZ@{}?qS?	14	32	14	6	16	00330112423041	1	1
M?AE@aoqRgHkN_Ay?	14	31	14	5	15	43113330042421	1	1
M?AE@aoqQZFo^?Bw?	14	32	14	6	12	10330002211441	1	1
M?AE@`oLaY^?Bwa[?	14	31	14	5	15	24110330024041	1	1
M?AE@bH{BwN_BsLg?	14	33	14	6	14	30002224041131	1	1
M?AE@bH{AYN_N_Bs?	14	32	14	6	14	30002224343113	1	1
M?AE@bH{AYN_LgBs?	14	32	14	7	15	42220003234114	1	1
M?AE@bH{AYFoN_Bs?	14	32	14	6	13	11330002121441	1	1
M?AE@bHBplN_}?}??	14	33	14	5	12	00220243433111	1	1
M?AE@bHBplN_}?^??	14	33	14	5	12	00220243433111	1	1
M?AE@bHBplN_}?N_?	14	33	14	5	13	33000021211441	1	1
M?AE@bHBplN_}?{C?	14	33	14	5	13	00220443403111	1	1
M?ABBAO{BXBweoB{?	14	32	14	5	14	02244411413000	1	1
M?ABBBo^BwRWFoBw?	14	34	14	6	10	13300022244111	1	1
M?ABB?WEFoO]FoXK?	14	29	14	5	17	11144111330202	1	1
M?ABB?WwGNN_eo^??	14	30	14	5	14	30022244343131	1	1
M?ABB?WwGNN_eoFs?	14	31	14	4	14	02244411010300	1	1
M?ABF@cFo}RS}?^??	14	34	14	6	11	00022244133311	1	1
M?ABFAY{BwN_FoBs?	14	34	14	6	10	42200033431144	1	1
M?ABAb_edQ@{^?Fg?	14	31	14	6	15	33300020214141	1	1
M?ABAb_edQ@{^?Di?	14	31	14	5	17	14422203010131	1	1
M?ABAb_iPYROFg^??	14	30	14	6	17	00022240411331	1	1
M?ABA_ge_NTGsG^??	14	28	14	4	20	24144120231130	1	1
M?ABAaQFbg^?JWaq?	14	31	14	5	19	20303321144423	1	1
M?ABAaQFdQN_JW}??	14	31	14	6	16	22020043314141	1	1
M?ABAaIHW{TG}?TH?	14	30	14	6	17	13131314042024	1	1
M?ABAaYFf_TG^?Bq?	14	31	14	6	17	33300020112441	1	1
M?ABAaJFdQ]?^?Bp?	14	31	14	6	15	03330022111441	1	1
M?ABAaJF`Y]?^?Bp?	14	31	14	5	14	13330022111241	1	1
M?ABAaJF`YMc}?}??	14	32	14	5	15	20002344311411	1	1
M?ABAaJF`YMc}?^??	14	32	14	4	15	20002044311411	1	1
M?ABE`cJO{^?eg}??	14	32	14	5	13	02200431314141	1	1
M?ABE`cJO{^?eg^??	14	32	14	5	14	20022041413131	1	1
M?ABE`KJO{UC}?ck?	14	31	14	5	16	03303121221141	1	1
M?ABEaYFf_Dg^?Bq?	14	32	14	6	15	00002224114313	1	1
M?ABCf_}BYN_FgFg?	14	34	14	6	11	00022240411133	1	1
M?ABCfOFfoN_JWZO?	14	33	14	5	13	20020043311144	1	1
M?ABCfOFfoN_JWJW?	14	33	14	5	12	22020043311144	1	1
M?ABCfGF`h^?ZO}??	14	32	14	5	14	20020343131141	1	1
M?ABCfGF`h^?ZO^??	14	32	14	5	15	30020243433111	1	1
M?BE@_o{FoFoqWB{?	14	33	14	5	13	00224441111340	1	1
M?BE@_o{@{FoqWB{?	14	33	14	5	11	33002224441133	1	1
M?BE@_o}@{^?qW@|?	14	34	14	4	11	11441223303021	1	1
M?BE@_o}?^FoqW}??	14	33	14	5	13	00220443314341	1	1
M?BE@bHBvo^?N_Lg?	14	34	14	6	10	00222443431133	1	1
M?BDB?{{AsRGBs}??	14	32	14	4	14	00022444141131	1	1
M?BDA_NNAsTG}?{G?	14	32	14	4	15	00002444311114	1	1
M?`@F?k]CkBwsgFo?	14	32	14	6	15	33300202341141	1	1
M?`@F?kQckBwsglC?	14	31	14	6	19	02302022234114	1	1
M?`@F?kQ_}YSlCFo?	14	32	14	6	16	44420220441331	1	1
M?`@?boNAs[G`oBw?	14	29	14	5	18	14442220033011	1	1
M?`@?boNAsLG`o`o?	14	28	14	4	19	02220333111144	1	1
M?`@?boNAsLG`oBw?	14	29	14	5	18	13330000244411	1	1
M?`@?boNAsLG`o]?_	14	29	14	4	16	30000333111121	1	1
M?`@?boNAs@{oshQ?	14	31	14	6	21	03213030002441	1	1
M?`@Cbod`wDgQoBw?	14	30	14	6	16	11330022244411	1	1
M?`@Cbod`wDgQos`?	14	30	14	5	17	02424424113031	1	1
M?`@Cbod`wDgQol?_	14	30	14	5	15	21003013114421	1	1
M?`@Cbod`wHWBwYS?	14	31	14	5	18	12210330022441	1	1
M?`@E`gBqsQSl?JP?	14	30	14	5	17	33030032114241	1	1
M?`DAboUdIF_Bo?N_	14	31	14	6	16	14141313002021	1	1
M?`@`b_QsMBclC]A?	14	31	14	5	17	30002311402341	1	1
