g6	n	m	Q	bip	dist	phi	tf	mtf
N??CE@a{CxBkBsNoNo?	15	37	15	6	17	244111113322200	1	1
N??CE@a{CxBkBsNo^_?	15	37	15	6	16	331111443220002	1	1
N??CE@a{CxRcBsNo^_?	15	37	15	6	15	001333110144224	1	1
N??CE@a{CxRcBs^_Fw?	15	37	15	6	15	211444112333000	1	1
N??CE@oBxuFW]_~?Odo	15	38	15	4	14	311113440300024	1	1
N??CE@oBzsNOMo~?Odo	15	38	15	4	14	311113420300024	1	1
N??CE@oKpe]?Bx^_Pf?	15	36	15	6	16	033311114224023	1	1
N??CE@oQf_PcLSByNo?	15	34	15	7	17	022244411310303	1	1
N??CE@oW`e@{FSbM^_?	15	35	15	6	18	133311314440002	1	1
N??CE@oW`e@{fCbM^_?	15	35	15	7	18	422244001110003	1	1
N??CE@oWcXbiBwNo^_?	15	36	15	6	16	144411413322200	1	1
N??CE@oWcXraBw~?Fw?	15	36	15	7	16	144411413322200	1	1
N??CE@o[@e@}bM^_^_?	15	37	15	6	13	133311144440022	1	1
N??CE@o[@uNOB{~?Of_	15	37	15	5	15	044411113300204	1	1
N??CE@o[Bc^_bMNo@}?	15	37	15	6	12	300033331114242	1	1
N??CE@o[CX`]^_No]__	15	37	15	6	13	411131330044220	1	1
N??CE@o[CX`}^_~?Fw?	15	38	15	6	12	133311114400222	1	1
N??CE@o[`e@{bM~?Fw?	15	37	15	5	15	133311314440022	1	1
N??CE@o[`e@{bM~?No?	15	37	15	5	15	133311304440022	1	1
N??CE@o[`e@{bM~?Pf?	15	37	15	6	14	244422110001131	1	1
N??CE@o[`e@{bM~?^_?	15	37	15	6	14	133311004440022	1	1
N??CE@o[bc@{bM~?Fw?	15	37	15	5	13	300033031112244	1	1
N??CE@orBcPdBw~?EY_	15	36	15	6	17	133311004240024	1	1
N??CE@o{@ePdB{^_Fw?	15	37	15	6	14	033311114420022	1	1
N??CE@o{@ePdB{^_No?	15	37	15	6	14	033311114420022	1	1
N??CE@o{@ePdB{^_^_?	15	37	15	6	15	333311144440022	1	1
N??CE@o{BcEW^_bJ@}?	15	36	15	6	16	300033031111422	1	1
N??CE@o{BcEW~?bJ@}?	15	36	15	6	16	144411113333022	1	1
N??CE@o{BcPd^_B{Fw?	15	37	15	6	13	244411113332020	1	1
N??CE@o{BcPd~?B{Fw?	15	37	15	6	14	144411113332020	1	1
N??CE@q[bcPfNo~?@n?	15	39	15	7	9	244422420001331	1	1
N??CE@q[bcPfNo~?No?	15	39	15	4	10	300033031112444	1	1
N??CE@q[bcPfNo~?Pf?	15	39	15	6	9	244422420001331	1	1
N??CEAwm@qFw~?PmGv?	15	39	15	5	10	131113310002244	1	1
N??CEAwm@qFw~?Pm^_?	15	39	15	5	12	020002204441131	1	1
N??CEB_W`E^_NoFMBf?	15	36	15	7	13	444111443330022	1	1
N??CEB_W`E^_NoFMBm?	15	36	15	6	14	444111413330022	1	1
N??CEB_W`E^_NoFMB{?	15	36	15	6	16	344111443330020	1	1
N??CEB_W`E^_NoF[Rb?	15	36	15	7	15	144111413330022	1	1
N??CEB_W`E^_^_F[Bf?	15	36	15	7	12	444111433330022	1	1
N??CEB_WbcBmNo~?@n?	15	37	15	7	13	333111314440220	1	1
N??CEB_Wcw~_F[NoFw?	15	38	15	6	14	331111444122000	1	1
N??CEB_Wcw~_F[^_Fw?	15	38	15	6	13	444111433320200	1	1
N??CEB_Wcw~_FwFwFw?	15	38	15	6	12	441111333400222	1	1
N??CEB_Wcw~_FwNoFw?	15	38	15	5	12	441111333400222	1	1
N??CEB_Wcw~_Fw^_Fw?	15	38	15	5	14	444111133300200	1	1
N??CEB_WewRaFKNoCXo	15	36	15	6	14	443111333400024	1	1
N??CEB_WfwBm^_FwFw?	15	39	15	5	11	333111144420200	1	1
N??CEB_Wfw^_F[F[Fw?	15	39	15	7	10	333111444422000	1	1
N??CEB_Wfw^_F[FwFw?	15	39	15	6	10	444111333300222	1	1
N??CEB_[bc^_B]NoB{?	15	38	15	6	14	024411411330200	1	1
N??CEB_nDwBkNO^_GRo	15	38	15	5	13	441111333002201	1	1
N??CEB_vA{JoFgNoCJo	15	38	15	4	12	243111133000024	1	1
N??CEB_vEwJoFgNoCJo	15	38	15	4	12	443111133000024	1	1
N??CEB_{BcEW~?BNB{?	15	36	15	6	17	022411441133120	1	1
N??CEB_{Bc^_B]NoB{?	15	38	15	6	14	003311111444022	1	1
N??CEB_{Fw@}^_FwFw?	15	40	15	6	10	444111133302020	1	1
N??CEB_~?~No^_NoNo?	15	42	15	4	8	220000033141141	1	1
N??CEB_~FwB{^_No^_?	15	42	15	4	6	220000333114141	1	1
N??CEBoB~wFw^_^_No?	15	42	15	4	8	300022244311111	1	1
N??CEBoB~wFw^_^_^_?	15	42	15	4	10	000022244311111	1	1
N??CEBoB~w^_No^_^_?	15	42	15	4	8	220000331411411	1	1
N??CEBo[bcFwB]~?@n?	15	39	15	6	10	444422420003131	1	1
N??CEBor?^EY~?NoNo?	15	39	15	5	13	224444113300300	1	1
N??CEBoy?^Ay~?NoNo?	15	39	15	5	13	244441113322000	1	1
N??CEBo{?^noNo~?@}?	15	41	15	7	8	144422200013331	1	1
N??CEBo{?^noNo~?^_?	15	41	15	5	9	000022244431111	1	1
N??CEBo{@eEWB{rBNo?	15	37	15	7	15	003311114422012	1	1
N??CEBo{Bc^_B]No@n?	15	39	15	5	10	111133130002424	1	1
N??CEBo{Bc^_B]No^_?	15	39	15	4	11	000022244441311	1	1
N??CF?YFrsNO}?xG?lo	15	38	15	4	13	311442420300021	1	1
N??CF?ZFvH^_~?^_No?	15	42	15	4	8	000220243341111	1	1
N??CF?ZFvH^_~?^_^_?	15	42	15	4	7	000222443341111	1	1
N??CF@QFo}Tc^_~?No?	15	40	15	4	12	222000031441111	1	1
N??CF@QFo}Tc^_~?^_?	15	40	15	4	11	222000334441111	1	1
N??CF@QFtX^_~?^_No?	15	41	15	3	12	200000314411144	1	1
N??CF@QFtX^_~?^_^_?	15	41	15	3	11	000222443311111	1	1
N??CF@Q{BcBwjG~?@n?	15	37	15	5	16	444411433330002	1	1
N??CF@Q{DXTcBsFoNo?	15	37	15	6	16	111444221200330	1	1
N??CF@YU_}BwhK~?No?	15	39	15	5	13	202000034444311	1	1
N??CF@aFozJoV_~?SBo	15	39	15	5	13	313111442000024	1	1
N??CF@aFozNo^_~?No?	15	41	15	4	9	222000033441111	1	1
N??CF@aFozNo~?~?No?	15	41	15	4	9	222000033441111	1	1
N??CF@aFozRc~?~?No?	15	40	15	5	10	222000233444111	1	1
N??CF@aFozRc~?~?^_?	15	40	15	5	9	000222444333111	1	1
N??CF@aFoz^_~?~?No?	15	41	15	4	8	000222444331111	1	1
N??CF@aFoz^_~?~?^_?	15	41	15	4	6	000222444331111	1	1
N??CF@aFo}Rc^_~?No?	15	40	15	4	11	222000033444111	1	1
N??CF@aFo}RcfG~?KBo	15	39	15	5	12	133111144000024	1	1
N??CF@aFo}RcfG~?No?	15	39	15	5	13	022000033444411	1	1
N??CF@aFo}RcfG~?^_?	15	39	15	5	11	000222440331111	1	1
N??CF@aFo}Rc~?~?^_?	15	40	15	4	9	000222444331111	1	1
N??CF@aFsx^_~?^_No?	15	41	15	3	11	022000033441111	1	1
N??CF@aFsx^_~?^_^_?	15	41	15	3	10	000222444331111	1	1
N??CFAWDvObwXg~?No?	15	38	15	5	14	444111130232000	1	1
N??CFAWFRDbwXg^_^_?	15	38	15	6	14	111444123323000	1	1
N??CFAWFRDbwXg~?^_?	15	38	15	6	14	111444123323000	1	1
N??CFAWFUwZ_Xg^_CV_	15	38	15	5	14	413111300000224	1	1
N??CFAWFo}Ks^_~?No?	15	40	15	4	12	222000031441111	1	1
N??CFAWFo}Ks~?~?^_?	15	40	15	4	10	222000331441111	1	1
N??CFAWFrL^_^_^_No?	15	41	15	3	12	300000244114111	1	1
N??CFAWFrL^_^_^_^_?	15	41	15	3	12	200000311441441	1	1
N??CFAWFrL^_~?^_^_?	15	41	15	3	12	200000333441111	1	1
N??CFAWS_}BwXgjCNo?	15	36	15	5	18	222000031144111	1	1
N??CFAWS_}BwXgjC^_?	15	36	15	5	17	444111330222000	1	1
N??CFAWS_}KsjC^_^_?	15	37	15	4	18	214144133200300	1	1
N??CFAWx?ubwXg~?No?	15	38	15	5	14	444111130322000	1	1
N??CFAWx?yKTXg^_BIo	15	37	15	5	14	111331104040024	1	1
N??CFAWxBHBwEu^_BZ?	15	38	15	5	11	144224201001131	1	1
N??CFAWxBHBwEu^_No?	15	38	15	6	11	033113140440022	1	1
N??CFAWxBHBwEu^_^_?	15	38	15	6	12	333113140440022	1	1
N??CFAWxBHBwFo^_BZ?	15	37	15	5	14	411331304002224	1	1
N??CFAWxBLKsFo^_BJ_	15	38	15	6	14	011331104000224	1	1
N??CFAWxBLKsFo~?BJ_	15	38	15	6	14	311331104000224	1	1
N??CFA[f?yKV^_^_KV?	15	40	15	7	7	122444210001331	1	1
N??CFA[f?yKV^_^_No?	15	40	15	5	7	233000321112444	1	1
N??CFA[f?yKV^_^_^_?	15	40	15	5	9	022000234443111	1	1
N??CFA[f?yKV^_~?KV?	15	40	15	6	8	422444210001331	1	1
N??CFA[f?yKV^_~?^_?	15	40	15	4	9	033000321112444	1	1
N??CFA[f?yZ_Wm^_CV_	15	39	15	5	11	122444210000131	1	1
N??CFBOBw}Ds^_~?No?	15	40	15	5	10	222200033444111	1	1
N??CFBOFO^Z_v?^_CUo	15	38	15	5	14	413111330020024	1	1
N??CFBOFUwZ_Jg^_CV_	15	38	15	5	14	413111300000224	1	1
N??CFBOFo}Ds^_~?No?	15	40	15	4	11	222000033444111	1	1
N??CFBOFo}Ds^_~?^_?	15	40	15	4	11	220000333444111	1	1
N??CFBOFp\^_^_^_No?	15	41	15	3	10	300022244331111	1	1
N??CFBOFp\^_^_^_^_?	15	41	15	3	11	220000033441111	1	1
N??CFBOFp\^_~?^_^_?	15	41	15	3	9	220000333441111	1	1
N??CFBOK_}BwJgrCNo?	15	36	15	5	17	222000033144411	1	1
N??CFBOKbcBwJgrC@n?	15	35	15	6	18	302244244113300	1	1
N??CFBOKeW`mFoJgNo?	15	36	15	6	18	444411133302220	1	1
N??CFBOKeWbwJg^_^_?	15	37	15	4	16	114444222303300	1	1
N??CFBOQ_}BwJglC^_?	15	36	15	5	16	111444220133300	1	1
N??CFBOQ_}DslC^_^_?	15	37	15	4	17	111144422033000	1	1
N??CFBOQdguaFoJg^_?	15	36	15	5	16	002222444011331	1	1
N??CFBOW_ZraJgFoNo?	15	36	15	6	18	444111133320020	1	1
N??CFBOW_ZraJgFo^_?	15	36	15	6	17	111444222230330	1	1
N??CFBOW_^BiJg^_^_?	15	37	15	6	15	244411133022200	1	1
N??CFBOW_ybwJg~?No?	15	37	15	5	15	444111130322000	1	1
N??CFBOW_ybwJg~?^_?	15	37	15	5	14	111444220233000	1	1
N??CFBOW_}BwJgfCNo?	15	36	15	5	17	222000031344141	1	1
N??CFBOW_}BwJgfC^_?	15	36	15	5	16	111444220133300	1	1
N??CFBOW`\DsFoFS^_?	15	36	15	6	18	441111333422200	1	1
N??CFBOW`\DsFofC^_?	15	36	15	5	16	114144202133300	1	1
N??CFBOW`cBiJgrA@n?	15	34	15	6	20	222044211110330	1	1
N??CFBOW`cBiJgrA@{?	15	33	15	6	20	440422020443131	1	1
N??CFBOW`cBiJgrABw?	15	33	15	6	21	444222000041131	1	1
N??CFBOW`cBiJgrADs?	15	33	15	6	19	440422040443131	1	1
N??CFBOW`cBiJgrA^_?	15	34	15	5	20	111444222203300	1	1
N??CFBOWcwbiBwJgNo?	15	36	15	6	17	344111434322000	1	1
N??CFBOWcwbiFoJgNo?	15	36	15	6	16	344111434322200	1	1
N??CFBOWcwbiFoJg^_?	15	36	15	6	16	444111430322200	1	1
N??CFBOWcwbiJgJgNo?	15	36	15	6	15	211444121233000	1	1
N??CFBOWcwbiJg^_No?	15	37	15	5	14	344111430322000	1	1
N??CFBOWcwbiJg^_^_?	15	37	15	5	15	144111430322000	1	1
N??CFBOWcwbwJg^_^_?	15	37	15	4	17	144111130322000	1	1
N??CFBOWcwraFoJgNo?	15	36	15	5	16	211444111233000	1	1
N??CFBOWcwraFoJg^_?	15	36	15	5	16	002222444011331	1	1
N??CFBO[bcBwJg~?@n?	15	37	15	5	16	000033011114442	1	1
N??CFBOy?m`{Jg~?No?	15	38	15	6	14	444411133022200	1	1
N??CFBOy?mbwJg~?No?	15	38	15	5	14	444111130322000	1	1
N??CFBO{?}DsB{~?No?	15	39	15	6	11	333311144400022	1	1
N??CFBO{BcBwJg~?@n?	15	37	15	5	15	000033311112242	1	1
N??CFB_EfG~?]_Fw?mo	15	37	15	5	13	111442422020031	1	1
N??CFB_Fw~No^_~?No?	15	43	15	5	5	222000033441111	1	1
N??CFB_Fw~No~?~?^_?	15	43	15	5	4	222000333441111	1	1
N??CFB_S_Zta~?FwNo?	15	38	15	6	14	444111133320020	1	1
N??CFB_S`STatAFw^_?	15	35	15	5	18	000333111004424	1	1
N??CFB_S`STatA^_B{?	15	35	15	5	18	444111133000002	1	1
N??CFB_S`cTarAFw^_?	15	35	15	5	18	000333111004424	1	1
N??CFB_SdWnoFwFw^_?	15	39	15	6	11	444111133000220	1	1
N??CFB_SdWnoFw~?^_?	15	39	15	4	12	000222244111311	1	1
N??CFB_WcwnoFw^_Bm?	15	39	15	6	11	033111144402020	1	1
N??CFB_WcwnoFw~?Bm?	15	39	15	7	11	444111133300202	1	1
N??CFB_WcwnoFw~?^_?	15	39	15	4	10	000222444411311	1	1
N??CFB_Wcwno~?F[^_?	15	39	15	5	10	000222044431131	1	1
N??CFB_[_Zb{~?~?^_?	15	40	15	5	8	000222444433111	1	1
N??CFB_{Fw@}^_Fw^_?	15	41	15	6	7	000222244413131	1	1
N??CFBo[bcBw~?B]@n?	15	39	15	5	11	111133100002244	1	1
N??CFBo[bcBw~?B]No?	15	39	15	4	12	000022044441131	1	1
N??CFBo[bcBw~?B]^_?	15	39	15	4	12	000022044441131	1	1
N??CFBo{?}@}^_~?@}?	15	41	15	6	7	444422200011331	1	1
N??CFBo{?}@}^_~?No?	15	41	15	5	8	000022244433111	1	1
N??CFBo{?}@}^_~?^_?	15	41	15	5	8	000033311122444	1	1
N??CFBo{BcBw^_B]^_?	15	39	15	4	11	000022244441131	1	1
N??CFBo{BcBw~?B]^_?	15	39	15	4	11	000022244441131	1	1
N??E@_KBpdWK{KrQFo_	15	36	15	6	19	114422231132023	1	1
N??E@_KBpdWK~?{KXh?	15	36	15	6	18	114411234432002	1	1
N??E@_KBpdWK~?{K]E?	15	36	15	4	14	000033112211411	1	1
N??E@_KBpdWK~?~?]E?	15	36	15	6	14	111144223322002	1	1
N??E@_KBpdWK~?~?^_?	15	36	15	6	14	111144223322000	1	1
N??E@_Ki?]ESoWTC^_?	15	31	15	7	21	111144223032200	1	1
N??E@_Kw?FforO{GBq?	15	33	15	5	19	442222033041331	1	1
N??E@_NMeIforO~?^_?	15	39	15	5	13	002200434341411	1	1
N??E@_NMeIfo{GrO^_?	15	38	15	6	16	441111322232000	1	1
N??E@_NMeIfo{G~?^_?	15	39	15	6	13	220000344434111	1	1
N??E@_NMeIfo~?~?^_?	15	40	15	5	10	220000344434111	1	1
N??E@_NMeI}C~?~?^_?	15	40	15	5	11	002220433341111	1	1
N??E@_NMeI~_~?~?^_?	15	41	15	5	8	002220433341111	1	1
N??E@_NN`{]CrO~?^_?	15	40	15	5	12	220000344441111	1	1
N??E@_N{H{Xg~?~?^_?	15	41	15	4	10	000022443411111	1	1
N??E@_iBp{XgtG~?^_?	15	38	15	5	14	220000344441111	1	1
N??E@_iBu`wkN_~?^_?	15	38	15	6	14	114144223322000	1	1
N??E@_iBu`wkrON_^_?	15	37	15	7	16	114144243320030	1	1
N??E@_iBu`ycN_rO^_?	15	37	15	6	15	114144223322000	1	1
N??E@_iBuhWkN_{C^_?	15	37	15	6	17	114441233122300	1	1
N??E@_iBuhYcN_rO^_?	15	37	15	6	16	223000342411411	1	1
N??E@_iBv_forOtGYc?	15	36	15	6	18	003030132214411	1	1
N??E@_iBv_forOtG^_?	15	37	15	6	17	111144223320000	1	1
N??E@_isHs]?~?pY@y_	15	37	15	6	15	113331044042201	1	1
N??E@_iw?]bqpWtG^_?	15	36	15	6	16	111444241233000	1	1
N??E@_iw?]bqrOtG^_?	15	36	15	7	16	111444241233000	1	1
N??E@_iwEY]_tGFc@Yo	15	36	15	5	17	114424203200031	1	1
N??E@_i{EYYcrON_@y?	15	36	15	6	18	003320423414113	1	1
N??E@_i|FgXgtGN_@ZO	15	38	15	5	14	114424203000031	1	1
N??E@_qBp{XkrW~?Xk?	15	40	15	5	10	003300122141141	1	1
N??E@_qBp{Xk~?~?^_?	15	40	15	5	10	220022344313111	1	1
N??E@_qBp{]A~?rWXk?	15	39	15	7	13	113311044022200	1	1
N??E@_qBp{]A~?rW^_?	15	39	15	6	13	220022344311131	1	1
N??E@_qBsRM`N_rW^_?	15	37	15	7	15	113311044002202	1	1
N??E@_qBsRM`rW~?Xk?	15	38	15	5	12	224422100113131	1	1
N??E@_qBsRM`rW~?^_?	15	38	15	6	12	114411233220200	1	1
N??E@_qBuBXkNa~?Xk?	15	39	15	5	13	004422400141311	1	1
N??E@_qBuBXkNa~?^_?	15	39	15	7	13	441111322230200	1	1
N??E@_qBuB]ArWNaXk?	15	38	15	5	14	004422400344131	1	1
N??E@_qBuB]ArWNa^_?	15	38	15	7	16	441111322230020	1	1
N??E@_qBuZXk~?~?Xk?	15	41	15	5	7	003300122111441	1	1
N??E@_qBuZ^_~?~?^_?	15	41	15	5	7	002200433441111	1	1
N??E@_qi?]IaN_~?Xk?	15	35	15	6	17	114411233020002	1	1
N??E@_qi?]Ia~?rW^_?	15	36	15	6	14	114411233020020	1	1
N??E@_qmDo@w~?P]Xk?	15	37	15	7	14	113311044220230	1	1
N??E@_qw?{`y~?rW^_?	15	38	15	7	14	111444241233000	1	1
N??E@_qwF_BqBurW^_?	15	37	15	6	15	333111413440022	1	1
N??E@_q{F_@zrW~?^_?	15	39	15	5	12	000033111112444	1	1
N??E@_y{F_Wk~?Bu^_?	15	39	15	5	13	000022441441131	1	1
N??E@agTG]FOpPN_^_?	15	35	15	6	17	441111320022320	1	1
N??E@agTG]FOpP{A^_?	15	35	15	6	18	114441230023200	1	1
N??E@agTG]FOpP~?^_?	15	36	15	6	15	114441230023200	1	1
N??E@agTG]ForO~?^_?	15	37	15	5	16	002200431141411	1	1
N??E@agTG]]@N_rOFo?	15	35	15	6	19	330000214414141	1	1
N??E@agTG]]@N_rO^_?	15	36	15	5	17	111144220032000	1	1
N??E@agXAhRABorOFo?	15	32	15	6	23	220000341111414	1	1
N??E@bGBuY^?}?Lg?{o	15	37	15	5	15	114413030220044	1	1
N??E@bGKh{^?}?rS?{o	15	38	15	5	14	114413230330024	1	1
N??E@bGM?]EspS}??}G	15	35	15	5	18	441112020214301	1	1
N??E@bGM?]]@LgpS?}_	15	35	15	5	18	441112020210431	1	1
N??E@bGq?]Xg@{~?EU_	15	36	15	5	16	113313030020424	1	1
N??E@bGq?]Xg@{~?Eu?	15	36	15	6	14	441141313300202	1	1
N??E@bGqEY?}N_~?Eu?	15	37	15	6	13	441141313302002	1	1
N??E@bGqEY^?N_@|EV?	15	37	15	5	15	113313020002214	1	1
N??E@bGqEY^?N_Lk?}_	15	37	15	5	14	441141303300224	1	1
N??E@bGrVo^?N_Lg?|_	15	38	15	5	13	114442202000331	1	1
N??E@bGw?NbqLgrO^_?	15	36	15	6	16	113333020014422	1	1
N??E@bGwEY^?LgFc?}_	15	36	15	6	16	114444202200331	1	1
N??E@bG{EY^?BsLg?}_	15	37	15	5	16	114413032020434	1	1
N??E@b_qV_AuN_By^_?	15	37	15	6	16	000333111112424	1	1
N??E@b_qV_EqFgBy^_?	15	37	15	7	17	000333131410224	1	1
N??E@b_s?|BsJcrO@}?	15	36	15	5	16	444222020011131	1	1
N??E@b_s?|DqN_rO@}?	15	36	15	5	17	442222020011131	1	1
N??E@b_sEYBsJcB{@}?	15	37	15	4	14	441122020031111	1	1
N??E@b_sEYBsJc~?@}?	15	37	15	6	15	441111313302202	1	1
N??E@b_{EYBsN_B{@}?	15	38	15	5	14	113300020214411	1	1
N??E@b_{EYBsN_B{^_?	15	38	15	6	14	333311444420202	1	1
N??E@b_{EYXgFgN_@}?	15	37	15	7	15	002133131144222	1	1
N??E@b_}EY^?N_Fg?}_	15	38	15	5	13	114442202000331	1	1
N??E@boNfo^?rOBw?|_	15	39	15	5	14	444442220300311	1	1
N??E@bo{@{Xg~?B{@}?	15	40	15	6	10	111133000022244	1	1
N??E@bo{@{Xg~?B{^_?	15	40	15	4	10	000022444411131	1	1
N??E@cypX{Xg~?~?^_?	15	42	15	5	7	002220433431111	1	1
N??E@egTHsWhN_rO^_?	15	37	15	6	14	114441230032300	1	1
N??E@egTH{ForOrO^_?	15	38	15	5	15	220000341144111	1	1
N??E@egTH{ForO~?^_?	15	39	15	4	12	220000341144111	1	1
N??E@egTH{Xg~?~?^_?	15	40	15	4	12	002200431114111	1	1
N??E@eghAhJAN_rO^_?	15	35	15	5	19	114411230000020	1	1
N??E@egi?lieN_rO^_?	15	37	15	7	15	141414402233000	1	1
N??E@egi@{XgTK~?^_?	15	38	15	5	15	020202344411311	1	1
N??E@egiAhieN_rO^_?	15	37	15	7	15	141414002233000	1	1
N??E@f_N_|XgrO~?^_?	15	40	15	5	12	000222404331111	1	1
N??E@f_N_|Xg~?~?^_?	15	41	15	4	9	220000343441111	1	1
N??E@f_k?\bsRSrO^_?	15	37	15	7	16	111444212233000	1	1
N??E@f_k?\bsRS~?^_?	15	38	15	7	14	111144222233300	1	1
N??E@f_k?|BsRSRS^_?	15	37	15	7	17	414411431300220	1	1
N??E@f_k?|BsRSrO^_?	15	37	15	7	15	444111343022000	1	1
N??E@f_k?|FoRSrO^_?	15	37	15	6	17	111444212033000	1	1
N??E@f_k?|FoRS~?^_?	15	38	15	5	14	220000343144111	1	1
N??E@f_k?|Hi~?~?^_?	15	39	15	5	13	000022444433111	1	1
N??E@owM@{?}~?p[WN?	15	39	15	5	11	331113200001244	1	1
N??E@owM@{?}~?p[^_?	15	39	15	5	9	220002244413131	1	1
N??E@owp]J^?}?N_?{o	15	39	15	6	11	441112022330001	1	1
N??E@oww?NbqN_~?WKo	15	38	15	5	14	331111400210024	1	1
N??E@oww?NwkFcN_^_?	15	37	15	6	16	441113300344220	1	1
N??E@oww@sBq@{~?Wl?	15	37	15	6	15	114441233033102	1	1
N??E@oww@{^?FcpW?}_	15	37	15	6	14	441113300320244	1	1
N??E@r_pVo^?N_Fg?|_	15	38	15	5	12	114442202200331	1	1
N??ED?W@w}FoVOxG^A?	15	36	15	6	16	444111330422200	1	1
N??ED?W@xLJHFoxG^A?	15	35	15	6	19	111443023143320	1	1
N??ED?W@xLJHFoxG^_?	15	35	15	7	19	444111331222200	1	1
N??ED?W@xLJHN_xG^A?	15	35	15	6	19	141441123223020	1	1
N??ED?W@xLJHN_xG^_?	15	35	15	6	17	141441123223020	1	1
N??ED?W@xsVAxGVOGl_	15	35	15	6	19	424442000100331	1	1
N??ED?W@x{FoxGVO^A?	15	36	15	5	17	441113300422020	1	1
N??ED?W@}HFPxGVO^A?	15	35	15	6	17	114441203423200	1	1
N??ED?W@}HFPxGVO^_?	15	35	15	6	17	114441203223200	1	1
N??ED?W@~@FoVO~?Bx?	15	36	15	6	15	333111440040020	1	1
N??ED?W@~HFoVO}C^_?	15	37	15	4	17	411111330402200	1	1
N??ED?W@~H[cN_VO^A?	15	36	15	5	18	111443003422000	1	1
N??ED?WE`LBwP[xK^_?	15	35	15	5	18	111331004404002	1	1
N??ED?WE`LBwP[~?[E_	15	35	15	5	18	333111440010424	1	1
N??ED?WE`LGmVOxK^_?	15	35	15	6	17	111331014400202	1	1
N??ED?WE`LV?VOP\[e?	15	34	15	6	18	313001241124002	1	1
N??ED?WHguGkN_uC[d?	15	34	15	6	20	444224001010330	1	1
N??ED?WHguGkN_xI^_?	15	35	15	6	17	111331304040202	1	1
N??ED?WHguGk~?xI[d?	15	36	15	4	14	000330112121411	1	1
N??ED?WHguGk~?~?[d?	15	36	15	6	14	111441223232002	1	1
N??ED?WHiJBwFo~?[Co	15	36	15	6	17	222444110000031	1	1
N??ED?WHiJJIFoxG^_?	15	35	15	6	20	111441143223020	1	1
N??ED?WHiJJIMaxG^_?	15	35	15	6	19	414114432312030	1	1
N??ED?WHiJJIxGN_^_?	15	35	15	7	19	111441023223200	1	1
N??ED?WHiJZAxGFo^_?	15	35	15	7	19	111441223220230	1	1
N??ED?WHlo[cFoVOGl?	15	34	15	7	20	101330002121441	1	1
N??ED?Wu@sGlxGFoCu?	15	34	15	6	22	442112042023301	1	1
N??ED?ZDp{[cVOyC^_?	15	38	15	6	14	111444223330300	1	1
N??ED?ZFp{[cVO~?^_?	15	40	15	5	10	222000334441411	1	1
N??ED?ZN`{[cVO~?^_?	15	40	15	5	12	220000334441111	1	1
N??ED?ZxH{Jg~?~?^_?	15	41	15	4	10	222000334144111	1	1
N??ED?qEo}HkxCrG^_?	15	37	15	6	16	111333001442022	1	1
N??ED?qEo}HkxC~?^_?	15	38	15	6	14	444111332222000	1	1
N??ED?qEo}JgxCrG^_?	15	37	15	6	15	444111332222000	1	1
N??ED?qEo}WeRW~?^_?	15	38	15	7	15	111441223332000	1	1
N??ED?qEo}WeVOrG^_?	15	37	15	6	15	444111334220200	1	1
N??ED?qEp{[aVOrG^_?	15	37	15	6	17	111441223302000	1	1
N??ED?qEqZHkN_xC^_?	15	37	15	7	17	414411233222000	1	1
N??ED?qEqyHkxCN_^_?	15	37	15	6	18	311441243300200	1	1
N??ED?qFo}JgrGrG^_?	15	38	15	5	12	222000332444111	1	1
N??ED?qFo}JgrG~?^_?	15	39	15	5	11	222000332444111	1	1
N??ED?qFqZJgN_~?^_?	15	39	15	5	14	202000333444111	1	1
N??ED?qFqZJg~?~?^_?	15	40	15	5	11	202000333444111	1	1
N??ED?qFqZ^_~?~?^_?	15	41	15	5	9	202000333441111	1	1
N??ED?qFqyJgrG~?^_?	15	39	15	5	12	202000332444111	1	1
N??ED?qFuXJg~?~?^_?	15	40	15	5	11	000222443313111	1	1
N??ED?qN_}HkrGVO^_?	15	38	15	6	16	202000233144441	1	1
N??ED?qN_}HkrG~?^_?	15	39	15	6	15	202000333144111	1	1
N??ED?qN_}Hk~?~?^_?	15	40	15	5	12	220000334441111	1	1
N??ED?qN_}JgrG~?^_?	15	39	15	5	13	220000334441111	1	1
N??ED?qN`{HkVO~?^_?	15	39	15	5	13	220000324441111	1	1
N??ED?qN`{HkrGVO^_?	15	38	15	6	14	223000322441111	1	1
N??ED?qN`{JgVOrG^_?	15	38	15	5	13	223000324441111	1	1
N??ED?qN`{JgrG~?^_?	15	39	15	4	12	220000314441111	1	1
N??ED?qN`{XcrGVO^_?	15	38	15	5	14	203300332441141	1	1
N??ED?qNeXJgVO~?^_?	15	39	15	5	14	202000233144411	1	1
N??ED?qNeXJg~?~?^_?	15	40	15	4	12	002200413141111	1	1
N??ED?qQRoBwrGlCOf?	15	34	15	7	21	033333110022441	1	1
N??ED?qSO}FoRWjC^_?	15	36	15	6	18	441111332422200	1	1
N??ED?qSO}FobKrG^_?	15	36	15	7	17	114244221133000	1	1
N??ED?qSO}FojCbK^_?	15	36	15	5	17	141411423300220	1	1
N??ED?qSO}FojCrG^_?	15	36	15	6	17	441111332422000	1	1
N??ED?qSO}HkJcbK^_?	15	36	15	7	21	441311334420200	1	1
N??ED?qSO}HkJcrG^_?	15	36	15	6	19	414411433422020	1	1
