g6	n	m	Q	bip	dist	phi	tf	mtf
I?AFBJw^?	10	17	10	1	4	4111130202	1	0
I?AFAjo}?	10	16	10	1	5	1414120300	1	0
I?AFAjo^?	10	16	10	1	4	4111330202	1	0
I?AFAjoiO	10	15	10	2	5	0303014241	1	0
I?AFAjg}?	10	16	10	1	5	4111130200	1	0
I?AFAjgN?	10	15	10	1	5	4113130202	1	0
I?AFAjg^?	10	16	10	1	4	3114142020	1	0
I?AFAjgiO	10	15	10	1	5	0303014241	1	0
I?AFAjW{?	10	15	10	1	6	0202041311	1	0
I?AFAjW}?	10	16	10	1	5	4111130200	1	0
I?AFAjWN?	10	15	10	1	6	4111130202	1	0
I?AFAjW^?	10	16	10	1	5	3111142020	1	0
I?AFAjWiO	10	15	10	2	5	0303014241	1	0
I?AFAiw}?	10	16	10	1	5	4111130200	1	0
I?AFAiw\?	10	15	10	1	5	4111430202	1	0
I?AFAiwN?	10	15	10	1	6	3111142020	1	0
I?AFAiw^?	10	16	10	1	5	3000024141	1	0
I?AFAiwiO	10	15	10	2	5	0303014241	1	0
I?AFAhwm?	10	15	10	1	6	1414120300	1	0
I?AFAhw}?	10	16	10	1	5	4111130200	1	0
I?AFAjw}?	10	17	10	1	4	4111130200	1	0
I?AFAjw^?	10	17	10	1	4	4111130202	1	0
I?AFBjw}?	10	18	10	1	3	4111130200	1	0
I?AFBhs}?	10	17	10	1	3	3111342002	1	0
I?AFBhs^?	10	17	10	1	4	3111142000	1	0
I?AFBhk}?	10	17	10	1	4	3111142002	1	0
I?AFBhk^?	10	17	10	1	4	3111142000	1	0
I?AFBh{}?	10	18	10	1	3	3111142002	1	0
I?AFBh{^?	10	18	10	1	3	3111142000	1	0
I?AF?zo}?	10	16	10	1	4	1114422300	1	0
I?AF?zoV?	10	15	10	1	5	3131142020	1	0
I?AF?zo^?	10	16	10	1	4	3111442020	1	0
I?AF?zoF_	10	15	10	1	4	3331114020	1	0
I?AF?zowO	10	15	10	1	4	0003331211	1	0
I?AF?zW}?	10	16	10	1	4	1114422300	1	0
I?AF?zW\?	10	15	10	1	6	3111142020	1	0
I?AF?zWV?	10	15	10	1	5	3131142020	1	0
I?AF?zWN?	10	15	10	1	5	3311142020	1	0
I?AF?zW^?	10	16	10	1	5	3111142020	1	0
I?AF?zWF_	10	15	10	2	4	4441113202	1	0
I?AF?zWwO	10	15	10	2	4	0003311241	1	0
I?AF?xw{?	10	15	10	1	5	1114422300	1	0
I?AF?xwu?	10	15	10	1	5	1114422300	1	0
I?AF?xw]?	10	15	10	1	5	1114422300	1	0
I?AF?xw}?	10	16	10	1	4	1114422300	1	0
I?AF?xwF_	10	15	10	2	4	2441113202	1	0
I?AF?zw}?	10	17	10	1	3	1114422300	1	0
I?AF?zw^?	10	17	10	1	4	3111142020	1	0
I?AF?w]}?	10	16	10	2	3	4441113220	1	0
I?AF?w]^?	10	16	10	2	3	2441113220	1	0
I?AF?w]wO	10	15	10	0	3	0003331221	1	0
I?AF?w]wW	10	16	10	0	2	0003331221	1	0
I?AFAxw}?	10	17	10	1	4	3111142002	1	0
I?AFAxw^?	10	17	10	1	4	3111142000	1	0
I?AFAxwF_	10	16	10	2	4	3114442003	1	0
I?AFAzw}?	10	18	10	1	3	4111130200	1	0
I?AFAxs}?	10	17	10	1	4	3111142002	1	0
I?AFAxs^?	10	17	10	1	4	3111142000	1	0
I?AFAx[}?	10	17	10	1	3	3131142002	1	0
I?AFAx[^?	10	17	10	1	4	3111142000	1	0
I?AFAw{]?	10	16	10	1	5	3111142000	1	0
I?AFAw{}?	10	17	10	1	4	4111130220	1	0
I?AFAw{^?	10	17	10	1	4	3111142000	1	0
I?AFAx{}?	10	18	10	1	3	3111142002	1	0
I?AFAx{^?	10	18	10	1	3	3111142000	1	0
I?AFBx{^?	10	19	10	1	2	3111142000	1	0
I?AF?~o}?	10	17	10	2	3	1113300422	1	0
I?AF?~o^?	10	17	10	2	4	1114442300	1	0
I?AF?~W}?	10	17	10	2	3	4441133200	1	0
I?AF?~W^?	10	17	10	2	4	1114442300	1	0
I?AF?|w}?	10	17	10	2	3	4441133200	1	0
I?AF?~w}?	10	18	10	2	2	1114422300	1	0
I?AF?~w^?	10	18	10	2	3	1114442300	1	1
I?ABfBo{?	10	15	10	0	3	0000331111	1	0
I?ABfBo}?	10	16	10	0	4	1111330000	1	0
I?ABfBo\?	10	15	10	1	4	2000331114	1	0
I?ABfBo^?	10	16	10	1	3	4111330002	1	0
I?ABfBoBo	10	15	10	0	4	1111330004	1	0
I?ABfBg{?	10	15	10	0	5	0000331111	1	0
I?ABfBgy?	10	15	10	0	4	0224243111	1	0
I?ABfBg}?	10	16	10	0	5	4111130000	1	0
I?ABfBg\?	10	15	10	1	5	2003034114	1	0
I?ABfBg^?	10	16	10	1	4	3114140220	1	0
I?ABfBgBo	10	15	10	1	5	1111330024	1	0
I?ABfBW{?	10	15	10	0	5	0000331111	1	0
I?ABfBW}?	10	16	10	0	5	4111130000	1	0
I?ABfBWN?	10	15	10	1	6	4411130002	1	0
I?ABfBW^?	10	16	10	1	5	4111130002	1	0
I?ABfBWBo	10	15	10	1	5	1111330024	1	0
I?ABf@w}?	10	16	10	0	5	4111130000	1	0
I?ABf@w\?	10	15	10	1	5	3000331111	1	0
I?ABf@w^?	10	16	10	1	4	3111442200	1	0
I?ABf@wBo	10	15	10	1	4	4111330024	1	0
I?ABfBw}?	10	17	10	0	4	4111130000	1	0
I?ABfBw^?	10	17	10	1	4	4111130002	1	0
I?ABf@c{?	10	14	10	1	5	2000331141	1	0
I?ABf@cy?	10	14	10	1	6	0003331111	1	0
I?ABf@c]?	10	14	10	1	6	3000331111	1	0
I?ABf@c}?	10	15	10	1	5	4111432020	1	0
I?ABf@cBo	10	14	10	1	5	4111330024	1	0
I?ABf@cEW	10	14	10	2	6	4442243001	1	0
I?ABf@cAw	10	14	10	1	5	3113330001	1	0
I?ABf@Sk?	10	13	10	1	6	0222441131	1	0
I?ABf@S{?	10	14	10	1	5	2000331141	1	0
I?ABf@Sm?	10	14	10	1	6	1444123030	1	0
I?ABf@S}?	10	15	10	1	5	4111432020	1	0
I?ABf@SBo	10	14	10	1	5	4111330024	1	0
I?ABf@SAw	10	14	10	1	6	3111330001	1	0
I?ABf@s}?	10	16	10	1	4	4111432020	1	0
I?ABf@s\?	10	15	10	1	4	3000321411	1	0
I?ABf@s^?	10	16	10	1	4	3111442200	1	0
I?ABf@sBo	10	15	10	1	4	4111330024	1	0
I?ABf@k}?	10	16	10	1	5	4111130020	1	0
I?ABf@k\?	10	15	10	1	5	3000224411	1	0
I?ABf@k^?	10	16	10	1	4	3111442200	1	0
I?ABf@kBo	10	15	10	2	4	4111330024	1	0
I?ABf@[}?	10	16	10	1	5	4111130020	1	0
I?ABf@[N?	10	15	10	1	5	3111442200	1	0
I?ABf@[^?	10	16	10	1	4	3111442200	1	0
I?ABf@[Bo	10	15	10	2	4	4111330024	1	0
I?ABf@{^?	10	17	10	1	3	3111442200	1	0
I?ABbb_{?	10	14	10	0	4	0000331111	1	0
I?ABbb_y?	10	14	10	0	5	2000224441	1	0
I?ABbb_]?	10	14	10	0	4	3000331111	1	0
I?ABbb_}?	10	15	10	0	4	4111442220	1	0
I?ABbb_\?	10	14	10	1	4	3000331111	1	0
I?ABbb_Z?	10	14	10	1	5	2000331114	1	0
I?ABbb_^?	10	15	10	1	4	3111330002	1	0
I?ABbb_ao	10	14	10	1	5	3111330004	1	0
I?ABbb_Bo	10	14	10	0	5	1111330004	1	0
I?ABbb_Bg	10	14	10	0	5	1111330004	1	0
I?ABbb_Aw	10	14	10	0	4	3111330001	1	0
I?ABbb_@w	10	14	10	0	4	3111330001	1	0
I?ABbb_Bw	10	15	10	0	4	0000331112	1	0
I?ABb`o{?	10	14	10	0	2	3000331111	1	0
I?ABb`oy?	10	14	10	0	3	2000224441	1	0
I?ABb`o]?	10	14	10	0	2	3000331111	1	0
I?ABb`o}?	10	15	10	0	2	3111330002	1	0
I?ABbbo{?	10	15	10	0	3	0000331111	1	0
I?ABbbo}?	10	16	10	0	3	4111442220	1	0
I?ABbbo\?	10	15	10	1	3	3000331111	1	0
I?ABbbo^?	10	16	10	1	3	3111330002	1	0
I?ABbboao	10	15	10	1	4	3111330004	1	0
I?ABbboBo	10	15	10	0	4	1111330004	1	0
I?ABbbGk?	10	13	10	0	6	0222003303	1	0
I?ABbbG{?	10	14	10	0	5	2000331131	1	0
I?ABbbGm?	10	14	10	0	6	1444113300	1	0
I?ABbbG}?	10	15	10	0	5	4111432200	1	0
I?ABbbGN?	10	14	10	1	6	4111442200	1	0
I?ABbbG^?	10	15	10	1	5	3111330022	1	0
I?ABbbGao	10	14	10	1	5	2444210031	1	0
I?ABbbGBo	10	14	10	1	5	2444220031	1	0
I?ABbbGLG	10	14	10	1	6	1422103301	1	0
I?ABbbG@w	10	14	10	0	5	3111330021	1	0
I?ABb`g{?	10	14	10	0	4	3000331111	1	0
I?ABb`gy?	10	14	10	0	5	2000224441	1	0
I?ABb`g]?	10	14	10	0	4	3000031111	1	0
I?ABb`g}?	10	15	10	0	4	4111442220	1	0
I?ABb`gao	10	14	10	1	5	3111330004	1	0
I?ABb`g_w	10	14	10	0	4	3111330001	1	0
I?ABbbg}?	10	16	10	0	4	4111432200	1	0
I?ABbbg^?	10	16	10	1	4	4111442200	1	0
I?ABbbgao	10	15	10	2	4	3111330024	1	0
I?ABbbgBo	10	15	10	1	4	3111330024	1	0
I?ABb`w{?	10	15	10	0	3	3000331111	1	0
I?ABb`w]?	10	15	10	0	3	3000031111	1	0
I?ABb`w}?	10	16	10	0	3	4111442220	1	0
I?ABb`wao	10	15	10	1	4	3111330004	1	0
I?ABbbw}?	10	17	10	0	3	4111432200	1	0
I?ABbbw^?	10	17	10	1	3	4111442200	1	0
I?ABfbo{?	10	16	10	0	2	0000331111	1	0
I?ABfbo}?	10	17	10	0	3	1111330000	1	0
I?ABfbo\?	10	16	10	1	3	2000331114	1	0
I?ABfbo^?	10	17	10	1	2	4111330002	1	0
I?ABfboBw	10	17	10	0	2	1111330004	1	0
I?ABfbw}?	10	18	10	0	3	4111130000	1	0
I?ABf`s}?	10	17	10	1	3	4111432020	1	0
I?ABf`{}?	10	18	10	1	3	4111130020	1	0
I?ABf`{^?	10	18	10	1	2	3111442200	1	0
I?ABeRo{?	10	15	10	0	4	0222441411	1	0
I?ABeRoy?	10	15	10	0	6	2000031111	1	0
I?ABeRo}?	10	16	10	0	5	4111130000	1	0
I?ABeRo^?	10	16	10	1	5	4111130002	1	0
I?ABeRoLO	10	15	10	2	5	1133102024	1	0
I?ABeRgy?	10	15	10	0	4	0224243111	1	0
I?ABeRgu?	10	15	10	0	6	2000031111	1	0
I?ABeRg}?	10	16	10	0	5	4111130000	1	0
I?ABeRg^?	10	16	10	1	4	3114140220	1	0
I?ABeRgLO	10	15	10	2	5	4411430302	1	0
I?ABeQw}?	10	16	10	0	5	4111130000	1	0
I?ABeQw^?	10	16	10	1	5	3000021441	1	0
I?ABeQwLO	10	15	10	2	5	4411430302	1	0
I?ABePwm?	10	15	10	0	6	1144120200	1	0
I?ABePw}?	10	16	10	0	5	4111130000	1	0
I?ABePw^?	10	16	10	1	5	3111140200	1	0
I?ABePwLO	10	15	10	2	5	1133102024	1	0
I?ABeRw}?	10	17	10	0	4	4111130000	1	0
I?ABePcm?	10	14	10	1	6	1444123030	1	0
I?ABePc}?	10	15	10	1	5	4111432020	1	0
I?ABePcN?	10	14	10	1	7	3111142200	1	0
I?ABePc^?	10	15	10	1	6	2411410300	1	0
I?ABePceG	10	14	10	2	6	2442213301	1	0
I?ABePcag	10	14	10	1	5	2444210301	1	0
I?ABeOs[?	10	13	10	1	6	3000331311	1	0
I?ABeOs{?	10	14	10	1	6	1144120230	1	0
I?ABeOsy?	10	14	10	1	6	1144120230	1	0
I?ABeOsm?	10	14	10	1	6	1444123030	1	0
I?ABeOs]?	10	14	10	1	6	4111432020	1	0
I?ABeOs}?	10	15	10	1	5	1144120230	1	0
I?ABeOsL?	10	13	10	1	6	3300301211	1	0
I?ABeOs\?	10	14	10	1	5	3111340200	1	0
I?ABeOsZ?	10	14	10	1	6	2411410320	1	0
I?ABeOsN?	10	14	10	1	6	2411410320	1	0
I?ABeOs^?	10	15	10	1	5	3144140230	1	0
I?ABeOsqG	10	14	10	1	5	0033014121	1	0
I?ABeOsag	10	14	10	1	5	2444210301	1	0
I?ABePsm?	10	15	10	1	5	3111340202	1	0
I?ABePs}?	10	16	10	1	4	4111432020	1	0
I?ABePs^?	10	16	10	1	5	3111140200	1	0
I?ABePsLO	10	15	10	1	5	4133132024	1	0
I?ABePKm?	10	14	10	1	7	1133102002	1	0
I?ABePK}?	10	15	10	1	6	1133102002	1	0
I?ABePKLO	10	14	10	2	6	1422423031	1	0
I?ABePKKW	10	14	10	2	6	3300331221	1	0
I?ABeOk{?	10	14	10	1	7	4111130020	1	0
I?ABeOky?	10	14	10	1	6	1442423030	1	0
I?ABeOku?	10	14	10	1	6	1424423030	1	0
I?ABeOkm?	10	14	10	1	7	1444423030	1	0
I?ABeOk]?	10	14	10	1	7	4114130020	1	0
I?ABeOk}?	10	15	10	1	6	4111130020	1	0
I?ABeOkLO	10	14	10	2	6	1422423031	1	0
I?ABePkm?	10	15	10	1	6	3111140202	1	0
I?ABePk}?	10	16	10	1	5	4111130020	1	0
I?ABePk^?	10	16	10	1	5	3111140200	1	0
I?ABePkLO	10	15	10	2	5	3144140203	1	0
I?ABeO{{?	10	15	10	1	6	3311142402	1	0
I?ABeO{y?	10	15	10	1	5	3114140202	1	0
I?ABeO{m?	10	15	10	1	6	3111140202	1	0
I?ABeO{]?	10	15	10	1	6	3111140200	1	0
I?ABeO{}?	10	16	10	1	5	2000031141	1	0
I?ABeO{\?	10	15	10	1	6	3111140200	1	0
I?ABeO{Z?	10	15	10	1	6	3111140200	1	0
I?ABeO{N?	10	15	10	1	5	3311142200	1	0
I?ABeO{^?	10	16	10	1	5	3111140200	1	0
I?ABeO{LO	10	15	10	2	5	3144140203	1	0
I?ABeP{}?	10	17	10	1	4	4111130020	1	0
I?ABeP{^?	10	17	10	1	4	3111140200	1	0
I?ABeOt}?	10	16	10	2	4	4411430320	1	0
I?ABeOt^?	10	16	10	2	4	3144140230	1	0
I?ABbR_{?	10	14	10	0	5	2000331411	1	0
I?ABbR_]?	10	14	10	0	6	3000031111	1	0
I?ABbR_}?	10	15	10	0	5	4114442220	1	0
I?ABbR_\?	10	14	10	1	6	3000331111	1	0
I?ABbR_^?	10	15	10	1	5	3114140220	1	0
I?ABbR_Bg	10	14	10	1	5	1444220301	1	0
I?ABbR_@w	10	14	10	0	5	3113330001	1	0
I?ABbROk?	10	13	10	0	6	0222441311	1	0
I?ABbRO{?	10	14	10	0	5	2000331411	1	0
I?ABbROm?	10	14	10	0	7	1141420020	1	0
I?ABbRO}?	10	15	10	0	6	4111130000	1	0
I?ABbRON?	10	14	10	1	6	3111442020	1	0
I?ABbRO^?	10	15	10	1	5	3111442020	1	0
I?ABbROJG	10	14	10	2	6	1424203301	1	0
I?ABbROBg	10	14	10	1	5	4111330204	1	0
I?ABbRO@w	10	14	10	0	6	3111330001	1	0
I?ABbRo{?	10	15	10	0	4	2000331411	1	0
I?ABbRoy?	10	15	10	0	6	2000031111	1	0
I?ABbRo]?	10	15	10	0	5	3000031111	1	0
I?ABbRo}?	10	16	10	0	5	4111130000	1	0
I?ABbRo\?	10	15	10	1	5	3000331111	1	0
I?ABbRo^?	10	16	10	1	4	3111442020	1	0
I?ABbQW[?	10	13	10	0	6	3000331131	1	0
I?ABbQW{?	10	14	10	0	7	4111130000	1	0
I?ABbQWu?	10	14	10	0	6	1424423300	1	0
I?ABbQW]?	10	14	10	0	6	3111130000	1	0
I?ABbQW}?	10	15	10	0	6	4111130000	1	0
I?ABbQW\?	10	14	10	1	6	3111340220	1	0
I?ABbQWV?	10	14	10	1	7	3111140020	1	0
I?ABbQW^?	10	15	10	1	6	3111140020	1	0
I?ABbQWXG	10	14	10	2	6	1224403301	1	0
I?ABbQW@w	10	14	10	0	6	1444420001	1	0
I?ABbPWM?	10	13	10	0	5	3000031111	1	0
I?ABbPWm?	10	14	10	0	6	3000031111	1	0
I?ABbPW]?	10	14	10	0	4	3000031111	1	0
I?ABbPW}?	10	15	10	0	5	3111130000	1	0
I?ABbPW_w	10	14	10	0	5	3111130001	1	0
I?ABbRWm?	10	15	10	0	6	4111130000	1	0
I?ABbRW}?	10	16	10	0	5	4111130000	1	0
I?ABbRWN?	10	15	10	1	6	4411130002	1	0
I?ABbRW^?	10	16	10	1	5	3141140020	1	0
I?ABbPw]?	10	15	10	0	3	3000031111	1	0
I?ABbPw}?	10	16	10	0	4	3111130000	1	0
I?ABbRw}?	10	17	10	0	4	4111130000	1	0
I?ABbRw^?	10	17	10	1	4	4111130002	1	0
I?ABfRo{?	10	16	10	0	4	0000331111	1	0
I?ABfRo}?	10	17	10	0	4	4111130000	1	0
I?ABfRo^?	10	17	10	1	4	4111130002	1	0
I?ABfRg}?	10	17	10	0	4	4111130000	1	0
I?ABfRg^?	10	17	10	1	3	3114140220	1	0
I?ABfRW}?	10	17	10	0	4	4111130000	1	0
I?ABfRWN?	10	16	10	1	5	4111130002	1	0
I?ABfRW^?	10	17	10	1	4	4111130002	1	0
I?ABfRw}?	10	18	10	0	3	4111130000	1	0
I?ABfPs}?	10	17	10	1	3	4111432020	1	0
I?ABfPs^?	10	17	10	1	4	3111140200	1	0
I?ABfPk}?	10	17	10	1	4	4111130020	1	0
I?ABfP[}?	10	17	10	1	4	4111130020	1	0
I?ABfP{}?	10	18	10	1	3	4111130020	1	0
I?ABfP{^?	10	18	10	1	3	3111140200	1	0
I?ABbro{?	10	16	10	0	3	3000224144	1	0
I?ABbro}?	10	17	10	0	4	4111130000	1	0
I?ABbro\?	10	16	10	1	4	3000331111	1	0
I?ABbro^?	10	17	10	1	3	3111442020	1	0
I?ABbrg}?	10	17	10	0	4	4111130000	1	0
I?ABbrg^?	10	17	10	1	4	3114140020	1	0
I?ABbpw{?	10	16	10	0	4	3000031111	1	0
I?ABbpw]?	10	16	10	0	2	3000031111	1	0
I?ABbpw}?	10	17	10	0	3	3111130000	1	0
I?ABbrw}?	10	18	10	0	3	4111130000	1	0
I?ABbrw^?	10	18	10	1	3	4111130002	1	0
I?ABfrw}?	10	19	10	0	2	4111130000	1	0
I?ABfrw^?	10	19	10	1	2	4111130002	1	0
I?AFfbo}?	10	18	10	0	2	0000331111	1	0
I?AFfbo^?	10	18	10	1	1	2000331114	1	0
I?AFfboBw	10	18	10	0	1	1111330004	1	0
I?AFfbg^?	10	18	10	1	3	2000031114	1	0
I?AFf`s{?	10	17	10	1	2	0222441131	1	0
I?AFf`s}?	10	18	10	1	3	1444120030	1	0
I?AFf`s^?	10	18	10	1	2	4111330022	1	0
I?AFf`k}?	10	18	10	1	3	4111130020	1	0
I?AFf`k^?	10	18	10	1	2	3111442200	1	0
I?AFf`{}?	10	19	10	1	2	4111130020	1	0
I?AFf`{^?	10	19	10	1	1	3111442200	1	0
I?AFfRW}?	10	18	10	0	3	2000031111	1	0
I?AFfRW^?	10	18	10	1	3	2000031114	1	0
I?AFfRw^?	10	19	10	1	2	4111130002	1	0
I?AFfP[}?	10	18	10	1	3	4111130020	1	0
I?AFfP[N?	10	17	10	1	4	4111130022	1	0
I?AFfP[^?	10	18	10	1	3	3111142200	1	0
I?AFfP{^?	10	19	10	1	2	3111142200	1	0
I?AFfrw^?	10	20	10	1	1	4111130002	1	0
I?AFfp{^?	10	20	10	1	1	4111130022	1	0
I?AFbjg}?	10	18	10	1	3	4111130200	1	0
I?AFbjg^?	10	18	10	1	3	3111142020	1	0
I?AFbjw}?	10	19	10	1	2	4111130200	1	0
I?AFbjw^?	10	19	10	1	2	4111130202	1	0
I?AFbZw}?	10	19	10	1	2	4111130200	1	0
I?AFbZw^?	10	19	10	1	2	4111130202	1	0
I?AFbx{^?	10	20	10	1	1	3111142000	1	0
I?ABvbo{?	10	17	10	0	2	0222443111	1	0
I?ABvbo}?	10	18	10	0	3	4111130000	1	0
I?ABvbo^?	10	18	10	1	2	3111440220	1	0
I?ABvbg}?	10	18	10	0	3	4111130000	1	0
I?ABvbg^?	10	18	10	1	3	4111130002	1	0
I?ABvbw}?	10	19	10	0	2	4111130000	1	0
I?ABv`s}?	10	18	10	1	3	4111130020	1	0
I?ABv`k}?	10	18	10	1	3	4111130020	1	0
I?ABv`{}?	10	19	10	1	2	4111130020	1	0
I?ABv`{^?	10	19	10	1	2	3111140200	1	0
I?ABrro}?	10	18	10	0	3	4111130000	1	0
I?ABrro^?	10	18	10	1	3	3111440020	1	0
I?ABrpw]?	10	17	10	0	1	3000031111	1	0
I?ABrpw}?	10	18	10	0	2	3111130000	1	0
I?ABrrw}?	10	19	10	0	2	4111130000	1	0
I?ABrrw^?	10	19	10	1	2	4111130002	1	0
I?ABvrw}?	10	20	10	0	1	4111130000	1	0
I?ABvrw^?	10	20	10	1	1	4111130002	1	0
I?AFvrw^?	10	21	10	1	0	4111130002	1	1
I?AFvp{^?	10	21	10	1	0	4111130022	1	1
I?BE@_ow?	10	11	10	0	5	0033311331	1	0
I?BE@_o{?	10	12	10	0	6	1144222000	1	0
I?BE@_oq?	10	11	10	0	5	0033311331	1	0
I?BE@_oi?	10	11	10	0	7	0022000333	1	0
I?BE@_oy?	10	12	10	0	6	1133300330	1	0
I?BE@_o}?	10	13	10	0	6	1144422000	1	0
I?BE@ao[?	10	12	10	0	6	0022444111	1	0
I?BE@ao]?	10	13	10	0	6	1144422000	1	0
I?BE@ao}?	10	14	10	0	5	1144422000	1	0
I?BE@aoL?	10	12	10	1	6	3300333111	1	0
I?BE@aoN?	10	13	10	1	6	3300022141	1	0
I?BE@aoL_	10	13	10	1	6	2244211030	1	0
I?BE@aoN_	10	14	10	1	5	3300022141	1	0
I?BE@aoQO	10	12	10	1	7	0033011241	1	0
I?BE@bo{?	10	14	10	0	4	0022444111	1	0
I?BE@bo}?	10	15	10	0	4	1144422000	1	0
I?BE@boL_	10	14	10	2	5	4411133002	1	0
I?BE@boN_	10	15	10	2	4	3300022141	1	0
I?BE@_gw?	10	11	10	0	5	0033311331	1	0
I?BE@_gs?	10	11	10	0	5	0033311331	1	0
I?BE@_gk?	10	11	10	0	7	3300022000	1	0
I?BE@_g{?	10	12	10	0	6	1133300330	1	0
I?BE@_gE?	10	10	10	0	6	0022244222	1	0
I?BE@_ge?	10	11	10	0	7	0033311331	1	0
I?BE@_gu?	10	12	10	0	6	1133300330	1	0
I?BE@_gM?	10	11	10	0	6	3300033111	1	0
I?BE@_gm?	10	12	10	0	7	3311133000	1	0
I?BE@_g}?	10	13	10	0	6	1144422000	1	0
I?BE@_goO	10	11	10	0	5	0033311331	1	0
I?BE@_gaO	10	11	10	1	7	0022244224	1	0
I?BE@_gqO	10	12	10	1	6	1133300330	1	0
I?BE@_g_W	10	11	10	0	7	0313333001	1	0
I?BE@_goW	10	12	10	0	6	1133300440	1	0
I?BE@bg{?	10	14	10	0	5	0022244111	1	0
I?BE@bgy?	10	14	10	0	5	0022244111	1	0
I?BE@bgu?	10	14	10	0	5	2200033111	1	0
I?BE@bg}?	10	15	10	0	4	4411133000	1	0
I?BE@bgN?	10	14	10	1	5	0033311242	1	0
I?BE@bgL_	10	14	10	1	5	4411133002	1	0
I?BE@bgJ_	10	14	10	2	5	4411133002	1	0
I?BE@bgF_	10	14	10	2	5	4411133002	1	0
I?BE@bgN_	10	15	10	2	4	0033311242	1	0
I?BE@_ww?	10	12	10	0	6	0033311331	1	0
I?BE@_wk?	10	12	10	0	6	3300333111	1	0
I?BE@_w{?	10	13	10	0	6	1144222030	1	0
I?BE@_wq?	10	12	10	0	6	0033311331	1	0
I?BE@_wy?	10	13	10	0	6	1133300222	1	0
I?BE@_wM?	10	12	10	0	5	3300033111	1	0
I?BE@_wm?	10	13	10	0	6	3311133000	1	0
I?BE@_w}?	10	14	10	0	5	4411133000	1	0
I?BE@_woO	10	12	10	0	5	0033311241	1	0
I?BE@_waO	10	12	10	1	7	0033011241	1	0
I?BE@_wqO	10	13	10	1	6	4422200130	1	0
I?BE@aw]?	10	14	10	0	5	1144422000	1	0
I?BE@aw}?	10	15	10	0	4	4411133000	1	0
I?BE@awN?	10	14	10	1	5	4411133002	1	0
I?BE@awL_	10	14	10	1	5	3311144020	1	0
I?BE@awN_	10	15	10	1	4	3311144020	1	0
I?BE@bw}?	10	16	10	0	3	4411133000	1	0
I?BE@bwN_	10	16	10	2	3	4411133002	1	0
I?BE@bH{?	10	14	10	1	5	0033011214	1	0
I?BE@bHy?	10	14	10	1	5	0033011214	1	0
I?BE@bH}?	10	15	10	1	4	1144122320	1	0
I?BE@bHN?	10	14	10	1	6	4411133102	1	0
I?BE@bHL_	10	14	10	0	5	0033011212	1	0
I?BE@bHJ_	10	14	10	1	6	0033311212	1	0
I?BE@bHN_	10	15	10	1	5	0033311212	1	0
I?BE@bHqO	10	14	10	0	4	0033011211	1	0
I?BE@bHLg	10	15	10	0	4	4422400101	1	0
I?BEFbo}?	10	17	10	0	2	0022244111	1	0
I?BEFboN_	10	17	10	2	2	0033111442	1	0
I?BEFaw}?	10	17	10	0	2	2200033111	1	0
I?BEFawN_	10	17	10	2	2	0033311442	1	0
I?BEFbw}?	10	18	10	0	1	2200033111	1	0
I?BEFbwN_	10	18	10	2	1	0033311442	1	0
I?BEF_u{?	10	16	10	2	3	0022244131	1	0
I?BEF_u}?	10	17	10	2	2	1144422030	1	0
I?BEF_my?	10	16	10	2	3	0022244131	1	0
I?BEF_m}?	10	17	10	2	2	1144422030	1	0
I?BEF_}N_	10	18	10	2	1	2244411300	1	0
I?BE@ro{?	10	15	10	0	4	0022244311	1	0
I?BE@roy?	10	15	10	0	4	0022244111	1	0
I?BE@ro}?	10	16	10	0	3	4411133000	1	0
I?BE@roL_	10	15	10	2	4	4411133002	1	0
I?BE@roJ_	10	15	10	2	4	0033311242	1	0
I?BE@roN_	10	16	10	2	3	3300022141	1	0
I?BE@oww?	10	13	10	0	5	0022244114	1	0
I?BE@ow{?	10	14	10	0	5	4411133000	1	0
I?BE@owM?	10	13	10	0	4	3300033111	1	0
I?BE@owm?	10	14	10	0	5	3311133000	1	0
I?BE@ow}?	10	15	10	0	4	4411133000	1	0
I?BE@owoW	10	14	10	0	4	2244411001	1	0
I?BE@qw]?	10	15	10	0	4	1144422300	1	0
I?BE@qw}?	10	16	10	0	3	4411133000	1	0
I?BE@qwN?	10	15	10	1	4	4411133002	1	0
I?BE@qwL_	10	15	10	1	4	0033311242	1	0
I?BE@qwN_	10	16	10	1	3	3311144020	1	0
I?BE@rw}?	10	17	10	0	2	4411133000	1	0
I?BE@rwN_	10	17	10	2	2	4411133002	1	0
I?BEDqw}?	10	17	10	0	2	2200033111	1	0
I?BEDqwN_	10	17	10	2	2	4411133002	1	0
I?BEDpw}?	10	17	10	0	2	4411133000	1	0
I?BEDpwL_	10	16	10	2	3	0033311442	1	0
I?BEDpwN_	10	17	10	2	2	3311144220	1	0
I?BEDrwN_	10	18	10	2	1	4411133002	1	0
I?BEDo{]?	10	16	10	1	3	4411133020	1	0
I?BEDo{}?	10	17	10	1	2	1144422030	1	0
I?BEDou}?	10	17	10	2	2	1144422030	1	0
I?BEDouL_	10	16	10	1	3	3300022411	1	0
I?BEDouJ_	10	16	10	1	3	1133300244	1	0
I?BEDouN_	10	17	10	1	2	2244411300	1	0
I?BEDo}N_	10	18	10	1	1	2244411300	1	0
I?BEFo}}?	10	19	10	2	0	4411133020	1	1
I?BDBBo{?	10	14	10	0	5	0003311111	1	0
